id,sensor_id,location,temperature,humidity,status,is_anomaly,timestamp
10830,S005,Office,22.17,47.61,Normal,0,2024-01-30 00:58:00
10831,S001,Server Room,20.65,45.49,Normal,0,2024-01-30 01:00:00
10832,S002,Server Room,20.58,43.36,Normal,0,2024-01-30 01:02:00
10833,S003,Warehouse,16.91,59.29,Normal,0,2024-01-30 01:04:00
10834,S004,Warehouse,20.68,62.51,Normal,0,2024-01-30 01:06:00
10835,S005,Office,23.58,49.26,Normal,0,2024-01-30 01:08:00
10836,S001,Server Room,22.1,47.0,Normal,0,2024-01-30 01:10:00
10837,S002,Server Room,21.07,43.34,Normal,0,2024-01-30 01:12:00
10838,S003,Warehouse,21.41,60.96,Normal,0,2024-01-30 01:14:00
10839,S004,Warehouse,19.03,64.1,Normal,0,2024-01-30 01:16:00
10840,S005,Office,22.04,47.28,Normal,0,2024-01-30 01:18:00
10841,S001,Server Room,18.76,43.02,Normal,0,2024-01-30 01:20:00
10842,S002,Server Room,21.12,44.24,Normal,0,2024-01-30 01:22:00
10843,S003,Warehouse,20.28,57.96,Normal,0,2024-01-30 01:24:00
10844,S004,Warehouse,20.37,62.62,Normal,0,2024-01-30 01:26:00
10845,S005,Office,19.77,51.39,Normal,0,2024-01-30 01:28:00
10846,S001,Server Room,21.39,46.68,Normal,0,2024-01-30 01:30:00
10847,S002,Server Room,21.93,42.67,Normal,0,2024-01-30 01:32:00
10848,S003,Warehouse,22.11,58.15,Normal,0,2024-01-30 01:34:00
10849,S004,Warehouse,18.38,59.09,Normal,0,2024-01-30 01:36:00
10850,S005,Office,23.31,49.62,Normal,0,2024-01-30 01:38:00
10851,S001,Server Room,32.38,46.34,Critical,1,2024-01-30 01:40:00
10852,S002,Server Room,22.74,48.7,Normal,0,2024-01-30 01:42:00
10853,S003,Warehouse,22.49,61.32,Normal,0,2024-01-30 01:44:00
10854,S004,Warehouse,10.73,66.05,Warning,1,2024-01-30 01:46:00
10855,S005,Office,22.52,49.28,Normal,0,2024-01-30 01:48:00
10856,S001,Server Room,19.03,44.8,Normal,0,2024-01-30 01:50:00
10857,S002,Server Room,22.49,47.11,Normal,0,2024-01-30 01:52:00
10858,S003,Warehouse,19.29,61.87,Normal,0,2024-01-30 01:54:00
10859,S004,Warehouse,18.13,64.8,Normal,0,2024-01-30 01:56:00
10860,S005,Office,34.65,53.06,Critical,1,2024-01-30 01:58:00
10861,S001,Server Room,19.57,44.72,Normal,0,2024-01-30 02:00:00
10862,S002,Server Room,19.95,45.04,Normal,0,2024-01-30 02:02:00
10863,S003,Warehouse,22.91,59.44,Normal,0,2024-01-30 02:04:00
10864,S004,Warehouse,21.85,61.8,Normal,0,2024-01-30 02:06:00
10865,S005,Office,24.59,50.13,Normal,0,2024-01-30 02:08:00
10866,S001,Server Room,21.21,44.73,Normal,0,2024-01-30 02:10:00
10867,S002,Server Room,17.92,43.6,Normal,0,2024-01-30 02:12:00
10868,S003,Warehouse,19.21,58.23,Normal,0,2024-01-30 02:14:00
10869,S004,Warehouse,18.29,62.65,Normal,0,2024-01-30 02:16:00
10870,S005,Office,23.35,49.49,Normal,0,2024-01-30 02:18:00
10871,S001,Server Room,20.03,43.03,Normal,0,2024-01-30 02:20:00
10872,S002,Server Room,20.32,45.78,Normal,0,2024-01-30 02:22:00
10873,S003,Warehouse,17.9,59.47,Normal,0,2024-01-30 02:24:00
10874,S004,Warehouse,21.97,65.1,Normal,0,2024-01-30 02:26:00
10875,S005,Office,23.59,53.04,Normal,0,2024-01-30 02:28:00
10876,S001,Server Room,18.76,44.2,Normal,0,2024-01-30 02:30:00
10877,S002,Server Room,20.22,44.03,Normal,0,2024-01-30 02:32:00
10878,S003,Warehouse,21.36,63.39,Normal,0,2024-01-30 02:34:00
10879,S004,Warehouse,19.8,65.81,Normal,0,2024-01-30 02:36:00
10880,S005,Office,23.32,47.71,Normal,0,2024-01-30 02:38:00
10881,S001,Server Room,21.79,44.07,Normal,0,2024-01-30 02:40:00
10882,S002,Server Room,22.86,45.56,Normal,0,2024-01-30 02:42:00
10883,S003,Warehouse,22.36,60.58,Normal,0,2024-01-30 02:44:00
10884,S004,Warehouse,7.47,62.01,Critical,1,2024-01-30 02:46:00
10885,S005,Office,23.66,49.9,Normal,0,2024-01-30 02:48:00
10886,S001,Server Room,20.01,48.02,Normal,0,2024-01-30 02:50:00
10887,S002,Server Room,22.47,45.23,Normal,0,2024-01-30 02:52:00
10888,S003,Warehouse,22.28,60.46,Normal,0,2024-01-30 02:54:00
10889,S004,Warehouse,21.62,61.17,Normal,0,2024-01-30 02:56:00
10890,S005,Office,22.87,51.47,Normal,0,2024-01-30 02:58:00
10891,S001,Server Room,20.58,48.62,Normal,0,2024-01-30 03:00:00
10892,S002,Server Room,21.21,42.95,Normal,0,2024-01-30 03:02:00
10893,S003,Warehouse,17.26,59.25,Normal,0,2024-01-30 03:04:00
10894,S004,Warehouse,18.21,62.26,Normal,0,2024-01-30 03:06:00
10895,S005,Office,24.12,48.68,Normal,0,2024-01-30 03:08:00
10896,S001,Server Room,21.23,44.75,Normal,0,2024-01-30 03:10:00
10897,S002,Server Room,21.27,42.43,Normal,0,2024-01-30 03:12:00
10898,S003,Warehouse,20.9,61.86,Normal,0,2024-01-30 03:14:00
10899,S004,Warehouse,14.55,60.33,Normal,1,2024-01-30 03:16:00
10900,S005,Office,22.75,49.41,Normal,0,2024-01-30 03:18:00
10901,S001,Server Room,14.2,46.76,Warning,1,2024-01-30 03:20:00
10902,S002,Server Room,20.1,44.35,Normal,0,2024-01-30 03:22:00
10903,S003,Warehouse,22.4,59.88,Normal,0,2024-01-30 03:24:00
10904,S004,Warehouse,21.62,59.39,Normal,0,2024-01-30 03:26:00
10905,S005,Office,22.1,53.94,Normal,0,2024-01-30 03:28:00
10906,S001,Server Room,20.75,44.61,Normal,0,2024-01-30 03:30:00
10907,S002,Server Room,19.43,40.86,Normal,0,2024-01-30 03:32:00
10908,S003,Warehouse,20.57,61.41,Normal,0,2024-01-30 03:34:00
10909,S004,Warehouse,17.96,57.75,Normal,0,2024-01-30 03:36:00
10910,S005,Office,22.86,52.44,Normal,0,2024-01-30 03:38:00
10911,S001,Server Room,25.73,46.15,Warning,1,2024-01-30 03:40:00
10912,S002,Server Room,23.26,45.5,Normal,0,2024-01-30 03:42:00
10913,S003,Warehouse,21.33,58.97,Normal,0,2024-01-30 03:44:00
10914,S004,Warehouse,17.49,61.05,Normal,0,2024-01-30 03:46:00
10915,S005,Office,22.93,50.82,Normal,0,2024-01-30 03:48:00
10916,S001,Server Room,12.46,46.47,Warning,1,2024-01-30 03:50:00
10917,S002,Server Room,29.52,44.82,Critical,1,2024-01-30 03:52:00
10918,S003,Warehouse,21.72,59.01,Normal,0,2024-01-30 03:54:00
10919,S004,Warehouse,20.57,62.03,Normal,0,2024-01-30 03:56:00
10920,S005,Office,23.54,53.36,Normal,0,2024-01-30 03:58:00
10921,S001,Server Room,20.57,44.59,Normal,0,2024-01-30 04:00:00
10922,S002,Server Room,21.16,45.24,Normal,0,2024-01-30 04:02:00
10923,S003,Warehouse,18.4,60.48,Normal,0,2024-01-30 04:04:00
10924,S004,Warehouse,20.95,62.84,Normal,0,2024-01-30 04:06:00
10925,S005,Office,22.55,48.74,Normal,0,2024-01-30 04:08:00
10926,S001,Server Room,18.65,45.92,Normal,0,2024-01-30 04:10:00
10927,S002,Server Room,12.67,43.12,Warning,1,2024-01-30 04:12:00
10928,S003,Warehouse,18.94,61.89,Normal,0,2024-01-30 04:14:00
10929,S004,Warehouse,19.69,60.99,Normal,0,2024-01-30 04:16:00
10930,S005,Office,22.34,47.83,Normal,0,2024-01-30 04:18:00
10931,S001,Server Room,19.96,45.41,Normal,0,2024-01-30 04:20:00
10932,S002,Server Room,22.47,47.48,Normal,0,2024-01-30 04:22:00
10933,S003,Warehouse,18.88,58.86,Normal,0,2024-01-30 04:24:00
10934,S004,Warehouse,19.66,58.59,Normal,0,2024-01-30 04:26:00
10935,S005,Office,23.18,49.16,Normal,0,2024-01-30 04:28:00
10936,S001,Server Room,23.0,42.88,Normal,0,2024-01-30 04:30:00
10937,S002,Server Room,20.62,41.08,Normal,0,2024-01-30 04:32:00
10938,S003,Warehouse,16.95,60.95,Normal,0,2024-01-30 04:34:00
10939,S004,Warehouse,10.78,62.85,Warning,1,2024-01-30 04:36:00
10940,S005,Office,24.42,50.9,Normal,0,2024-01-30 04:38:00
10941,S001,Server Room,19.18,43.43,Normal,0,2024-01-30 04:40:00
10942,S002,Server Room,20.19,46.11,Normal,0,2024-01-30 04:42:00
10943,S003,Warehouse,23.77,58.25,Normal,0,2024-01-30 04:44:00
10944,S004,Warehouse,17.4,61.45,Normal,0,2024-01-30 04:46:00
10945,S005,Office,23.0,47.73,Normal,0,2024-01-30 04:48:00
10946,S001,Server Room,21.71,41.72,Normal,0,2024-01-30 04:50:00
10947,S002,Server Room,21.65,40.58,Normal,0,2024-01-30 04:52:00
10948,S003,Warehouse,19.48,59.29,Normal,0,2024-01-30 04:54:00
10949,S004,Warehouse,21.69,58.81,Normal,0,2024-01-30 04:56:00
10950,S005,Office,22.12,48.87,Normal,0,2024-01-30 04:58:00
10951,S001,Server Room,19.9,42.69,Normal,0,2024-01-30 05:00:00
10952,S002,Server Room,21.67,44.82,Normal,0,2024-01-30 05:02:00
10953,S003,Warehouse,23.65,55.56,Normal,0,2024-01-30 05:04:00
10954,S004,Warehouse,16.5,62.97,Normal,0,2024-01-30 05:06:00
10955,S005,Office,22.79,50.18,Normal,0,2024-01-30 05:08:00
10956,S001,Server Room,16.83,45.98,Normal,0,2024-01-30 05:10:00
10957,S002,Server Room,19.46,44.73,Normal,0,2024-01-30 05:12:00
10958,S003,Warehouse,18.79,59.44,Normal,0,2024-01-30 05:14:00
10959,S004,Warehouse,19.85,61.86,Normal,0,2024-01-30 05:16:00
10960,S005,Office,24.04,53.36,Normal,0,2024-01-30 05:18:00
10961,S001,Server Room,17.53,42.98,Normal,0,2024-01-30 05:20:00
10962,S002,Server Room,22.26,40.51,Normal,0,2024-01-30 05:22:00
10963,S003,Warehouse,18.72,57.98,Normal,0,2024-01-30 05:24:00
10964,S004,Warehouse,19.51,63.62,Normal,0,2024-01-30 05:26:00
10965,S005,Office,24.61,50.53,Normal,0,2024-01-30 05:28:00
10966,S001,Server Room,18.21,46.0,Normal,0,2024-01-30 05:30:00
10967,S002,Server Room,27.53,41.24,Warning,1,2024-01-30 05:32:00
10968,S003,Warehouse,22.41,61.89,Normal,0,2024-01-30 05:34:00
10969,S004,Warehouse,20.62,58.57,Normal,0,2024-01-30 05:36:00
10970,S005,Office,23.03,51.05,Normal,0,2024-01-30 05:38:00
10971,S001,Server Room,18.87,45.93,Normal,0,2024-01-30 05:40:00
10972,S002,Server Room,21.14,43.04,Normal,0,2024-01-30 05:42:00
10973,S003,Warehouse,23.5,64.6,Normal,0,2024-01-30 05:44:00
10974,S004,Warehouse,18.74,64.63,Normal,0,2024-01-30 05:46:00
10975,S005,Office,22.55,49.14,Normal,0,2024-01-30 05:48:00
10976,S001,Server Room,21.45,44.93,Normal,0,2024-01-30 05:50:00
10977,S002,Server Room,20.85,45.52,Normal,0,2024-01-30 05:52:00
10978,S003,Warehouse,22.03,59.85,Normal,0,2024-01-30 05:54:00
10979,S004,Warehouse,23.1,60.41,Normal,0,2024-01-30 05:56:00
10980,S005,Office,23.54,53.1,Normal,0,2024-01-30 05:58:00
10981,S001,Server Room,23.33,46.06,Normal,0,2024-01-30 06:00:00
10982,S002,Server Room,21.39,45.8,Normal,0,2024-01-30 06:02:00
10983,S003,Warehouse,24.32,62.01,Normal,0,2024-01-30 06:04:00
10984,S004,Warehouse,16.63,61.55,Normal,0,2024-01-30 06:06:00
10985,S005,Office,23.52,49.09,Normal,0,2024-01-30 06:08:00
10986,S001,Server Room,22.13,45.61,Normal,0,2024-01-30 06:10:00
10987,S002,Server Room,20.51,43.85,Normal,0,2024-01-30 06:12:00
10988,S003,Warehouse,17.94,60.18,Normal,0,2024-01-30 06:14:00
10989,S004,Warehouse,20.09,62.53,Normal,0,2024-01-30 06:16:00
10990,S005,Office,22.0,49.8,Normal,0,2024-01-30 06:18:00
10991,S001,Server Room,20.37,47.22,Normal,0,2024-01-30 06:20:00
10992,S002,Server Room,20.94,40.99,Normal,0,2024-01-30 06:22:00
10993,S003,Warehouse,20.78,58.0,Normal,0,2024-01-30 06:24:00
10994,S004,Warehouse,17.94,60.2,Normal,0,2024-01-30 06:26:00
10995,S005,Office,21.81,51.17,Normal,0,2024-01-30 06:28:00
10996,S001,Server Room,21.15,44.18,Normal,0,2024-01-30 06:30:00
10997,S002,Server Room,22.02,43.84,Normal,0,2024-01-30 06:32:00
10998,S003,Warehouse,26.14,60.21,Normal,1,2024-01-30 06:34:00
10999,S004,Warehouse,19.66,64.83,Normal,0,2024-01-30 06:36:00
11000,S005,Office,22.87,49.68,Normal,0,2024-01-30 06:38:00
11001,S001,Server Room,21.77,46.45,Normal,0,2024-01-30 06:40:00
11002,S002,Server Room,21.49,43.5,Normal,0,2024-01-30 06:42:00
11003,S003,Warehouse,20.75,59.62,Normal,0,2024-01-30 06:44:00
11004,S004,Warehouse,18.35,61.2,Normal,0,2024-01-30 06:46:00
11005,S005,Office,22.12,49.68,Normal,0,2024-01-30 06:48:00
11006,S001,Server Room,17.97,39.8,Normal,0,2024-01-30 06:50:00
11007,S002,Server Room,12.2,43.3,Warning,1,2024-01-30 06:52:00
11008,S003,Warehouse,12.62,59.02,Normal,1,2024-01-30 06:54:00
11009,S004,Warehouse,22.5,61.87,Normal,0,2024-01-30 06:56:00
11010,S005,Office,30.93,48.06,Critical,1,2024-01-30 06:58:00
11011,S001,Server Room,21.16,45.48,Normal,0,2024-01-30 07:00:00
11012,S002,Server Room,21.49,42.94,Normal,0,2024-01-30 07:02:00
11013,S003,Warehouse,14.57,58.78,Normal,0,2024-01-30 07:04:00
11014,S004,Warehouse,21.04,62.47,Normal,0,2024-01-30 07:06:00
11015,S005,Office,23.42,46.5,Normal,0,2024-01-30 07:08:00
11016,S001,Server Room,22.02,48.77,Normal,0,2024-01-30 07:10:00
11017,S002,Server Room,19.37,42.52,Normal,0,2024-01-30 07:12:00
11018,S003,Warehouse,16.95,59.72,Normal,0,2024-01-30 07:14:00
11019,S004,Warehouse,19.41,59.61,Normal,0,2024-01-30 07:16:00
11020,S005,Office,23.38,50.22,Normal,0,2024-01-30 07:18:00
11021,S001,Server Room,20.15,46.57,Normal,0,2024-01-30 07:20:00
11022,S002,Server Room,21.15,42.34,Normal,0,2024-01-30 07:22:00
11023,S003,Warehouse,19.61,57.07,Normal,0,2024-01-30 07:24:00
11024,S004,Warehouse,20.2,61.55,Normal,0,2024-01-30 07:26:00
11025,S005,Office,22.72,48.55,Normal,0,2024-01-30 07:28:00
11026,S001,Server Room,17.81,44.55,Normal,0,2024-01-30 07:30:00
11027,S002,Server Room,18.8,44.39,Normal,0,2024-01-30 07:32:00
11028,S003,Warehouse,17.76,63.62,Normal,0,2024-01-30 07:34:00
11029,S004,Warehouse,13.87,60.08,Normal,0,2024-01-30 07:36:00
11030,S005,Office,23.93,47.43,Normal,0,2024-01-30 07:38:00
11031,S001,Server Room,21.62,45.0,Normal,0,2024-01-30 07:40:00
11032,S002,Server Room,20.52,45.99,Normal,0,2024-01-30 07:42:00
11033,S003,Warehouse,22.24,61.26,Normal,0,2024-01-30 07:44:00
11034,S004,Warehouse,20.54,64.34,Normal,0,2024-01-30 07:46:00
11035,S005,Office,21.81,52.87,Normal,0,2024-01-30 07:48:00
11036,S001,Server Room,19.99,48.71,Normal,0,2024-01-30 07:50:00
11037,S002,Server Room,22.16,42.66,Normal,0,2024-01-30 07:52:00
11038,S003,Warehouse,17.44,59.48,Normal,0,2024-01-30 07:54:00
11039,S004,Warehouse,22.44,65.41,Normal,0,2024-01-30 07:56:00
11040,S005,Office,22.34,49.34,Normal,0,2024-01-30 07:58:00
11041,S001,Server Room,19.55,43.75,Normal,0,2024-01-30 08:00:00
11042,S002,Server Room,20.66,44.93,Normal,0,2024-01-30 08:02:00
11043,S003,Warehouse,22.26,62.33,Normal,0,2024-01-30 08:04:00
11044,S004,Warehouse,15.55,60.06,Normal,0,2024-01-30 08:06:00
11045,S005,Office,23.42,50.28,Normal,0,2024-01-30 08:08:00
11046,S001,Server Room,19.79,46.4,Normal,0,2024-01-30 08:10:00
11047,S002,Server Room,19.61,45.15,Normal,0,2024-01-30 08:12:00
11048,S003,Warehouse,18.34,62.73,Normal,0,2024-01-30 08:14:00
11049,S004,Warehouse,19.34,59.37,Normal,0,2024-01-30 08:16:00
11050,S005,Office,23.58,49.11,Normal,0,2024-01-30 08:18:00
11051,S001,Server Room,18.92,47.99,Normal,0,2024-01-30 08:20:00
11052,S002,Server Room,20.55,44.16,Normal,0,2024-01-30 08:22:00
11053,S003,Warehouse,19.51,55.2,Normal,0,2024-01-30 08:24:00
11054,S004,Warehouse,21.64,61.24,Normal,0,2024-01-30 08:26:00
11055,S005,Office,23.37,53.11,Normal,0,2024-01-30 08:28:00
11056,S001,Server Room,21.1,45.08,Normal,0,2024-01-30 08:30:00
11057,S002,Server Room,23.01,44.39,Normal,0,2024-01-30 08:32:00
11058,S003,Warehouse,16.24,59.11,Normal,0,2024-01-30 08:34:00
11059,S004,Warehouse,13.71,61.19,Normal,0,2024-01-30 08:36:00
11060,S005,Office,23.51,49.27,Normal,0,2024-01-30 08:38:00
11061,S001,Server Room,20.57,47.06,Normal,0,2024-01-30 08:40:00
11062,S002,Server Room,19.58,45.45,Normal,0,2024-01-30 08:42:00
11063,S003,Warehouse,22.02,59.89,Normal,0,2024-01-30 08:44:00
11064,S004,Warehouse,17.88,62.11,Normal,0,2024-01-30 08:46:00
11065,S005,Office,21.6,49.08,Normal,0,2024-01-30 08:48:00
11066,S001,Server Room,20.65,45.94,Normal,0,2024-01-30 08:50:00
11067,S002,Server Room,21.07,45.23,Normal,0,2024-01-30 08:52:00
11068,S003,Warehouse,22.64,61.78,Normal,0,2024-01-30 08:54:00
11069,S004,Warehouse,20.5,61.49,Normal,0,2024-01-30 08:56:00
11070,S005,Office,22.99,47.33,Normal,0,2024-01-30 08:58:00
11071,S001,Server Room,17.85,48.1,Normal,1,2024-01-30 09:00:00
11072,S002,Server Room,21.37,46.62,Normal,0,2024-01-30 09:02:00
11073,S003,Warehouse,17.77,61.38,Normal,0,2024-01-30 09:04:00
11074,S004,Warehouse,19.59,63.59,Normal,0,2024-01-30 09:06:00
11075,S005,Office,22.54,47.31,Normal,0,2024-01-30 09:08:00
11076,S001,Server Room,19.07,46.95,Normal,0,2024-01-30 09:10:00
11077,S002,Server Room,22.29,43.51,Normal,0,2024-01-30 09:12:00
11078,S003,Warehouse,22.47,58.6,Normal,0,2024-01-30 09:14:00
11079,S004,Warehouse,21.11,55.96,Normal,0,2024-01-30 09:16:00
11080,S005,Office,23.78,47.69,Normal,0,2024-01-30 09:18:00
11081,S001,Server Room,19.86,41.83,Normal,0,2024-01-30 09:20:00
11082,S002,Server Room,14.86,40.69,Warning,1,2024-01-30 09:22:00
11083,S003,Warehouse,36.92,57.8,Critical,1,2024-01-30 09:24:00
11084,S004,Warehouse,17.82,66.16,Normal,0,2024-01-30 09:26:00
11085,S005,Office,22.61,50.61,Normal,0,2024-01-30 09:28:00
11086,S001,Server Room,20.7,46.04,Normal,0,2024-01-30 09:30:00
11087,S002,Server Room,21.45,45.15,Normal,0,2024-01-30 09:32:00
11088,S003,Warehouse,22.89,61.7,Normal,0,2024-01-30 09:34:00
11089,S004,Warehouse,19.28,65.74,Normal,0,2024-01-30 09:36:00
11090,S005,Office,23.97,51.55,Normal,0,2024-01-30 09:38:00
11091,S001,Server Room,21.77,46.26,Normal,0,2024-01-30 09:40:00
11092,S002,Server Room,21.53,43.38,Normal,0,2024-01-30 09:42:00
11093,S003,Warehouse,18.8,61.81,Normal,0,2024-01-30 09:44:00
11094,S004,Warehouse,16.82,61.6,Normal,0,2024-01-30 09:46:00
11095,S005,Office,22.58,49.32,Normal,0,2024-01-30 09:48:00
11096,S001,Server Room,20.04,45.67,Normal,0,2024-01-30 09:50:00
11097,S002,Server Room,21.71,43.05,Normal,0,2024-01-30 09:52:00
11098,S003,Warehouse,22.87,62.97,Normal,0,2024-01-30 09:54:00
11099,S004,Warehouse,17.94,61.82,Normal,0,2024-01-30 09:56:00
11100,S005,Office,24.16,50.13,Normal,0,2024-01-30 09:58:00
11101,S001,Server Room,20.18,46.12,Normal,0,2024-01-30 10:00:00
11102,S002,Server Room,37.22,39.45,Critical,1,2024-01-30 10:02:00
11103,S003,Warehouse,19.5,60.71,Normal,0,2024-01-30 10:04:00
11104,S004,Warehouse,19.67,63.36,Normal,0,2024-01-30 10:06:00
11105,S005,Office,31.56,47.9,Critical,1,2024-01-30 10:08:00
11106,S001,Server Room,19.95,48.18,Normal,0,2024-01-30 10:10:00
11107,S002,Server Room,23.36,43.66,Normal,0,2024-01-30 10:12:00
11108,S003,Warehouse,18.59,58.44,Normal,0,2024-01-30 10:14:00
11109,S004,Warehouse,19.65,61.68,Normal,0,2024-01-30 10:16:00
11110,S005,Office,21.87,48.89,Normal,0,2024-01-30 10:18:00
11111,S001,Server Room,22.32,48.28,Normal,0,2024-01-30 10:20:00
11112,S002,Server Room,20.82,45.07,Normal,0,2024-01-30 10:22:00
11113,S003,Warehouse,21.78,60.73,Normal,0,2024-01-30 10:24:00
11114,S004,Warehouse,20.44,62.63,Normal,0,2024-01-30 10:26:00
11115,S005,Office,22.95,55.86,Normal,0,2024-01-30 10:28:00
11116,S001,Server Room,20.69,43.93,Normal,0,2024-01-30 10:30:00
11117,S002,Server Room,20.53,43.56,Normal,0,2024-01-30 10:32:00
11118,S003,Warehouse,21.34,59.88,Normal,0,2024-01-30 10:34:00
11119,S004,Warehouse,13.26,59.04,Normal,1,2024-01-30 10:36:00
11120,S005,Office,22.54,52.12,Normal,0,2024-01-30 10:38:00
11121,S001,Server Room,21.38,45.88,Normal,0,2024-01-30 10:40:00
11122,S002,Server Room,23.39,41.1,Normal,0,2024-01-30 10:42:00
11123,S003,Warehouse,18.96,61.24,Normal,0,2024-01-30 10:44:00
11124,S004,Warehouse,19.43,63.83,Normal,0,2024-01-30 10:46:00
11125,S005,Office,25.65,50.75,Warning,0,2024-01-30 10:48:00
11126,S001,Server Room,19.57,42.94,Normal,0,2024-01-30 10:50:00
11127,S002,Server Room,19.96,41.54,Normal,0,2024-01-30 10:52:00
11128,S003,Warehouse,20.42,60.42,Normal,0,2024-01-30 10:54:00
11129,S004,Warehouse,18.46,62.01,Normal,0,2024-01-30 10:56:00
11130,S005,Office,23.43,51.83,Normal,0,2024-01-30 10:58:00
11131,S001,Server Room,19.64,43.04,Normal,0,2024-01-30 11:00:00
11132,S002,Server Room,22.39,42.29,Normal,0,2024-01-30 11:02:00
11133,S003,Warehouse,20.17,61.33,Normal,0,2024-01-30 11:04:00
11134,S004,Warehouse,18.99,60.2,Normal,0,2024-01-30 11:06:00
11135,S005,Office,23.68,52.86,Normal,0,2024-01-30 11:08:00
11136,S001,Server Room,14.91,43.93,Warning,1,2024-01-30 11:10:00
11137,S002,Server Room,19.32,40.31,Normal,0,2024-01-30 11:12:00
11138,S003,Warehouse,21.4,59.13,Normal,0,2024-01-30 11:14:00
11139,S004,Warehouse,17.82,63.39,Normal,0,2024-01-30 11:16:00
11140,S005,Office,24.25,52.22,Normal,0,2024-01-30 11:18:00
11141,S001,Server Room,22.05,43.41,Normal,0,2024-01-30 11:20:00
11142,S002,Server Room,18.5,41.97,Normal,0,2024-01-30 11:22:00
11143,S003,Warehouse,16.19,59.87,Normal,0,2024-01-30 11:24:00
11144,S004,Warehouse,20.93,60.36,Normal,0,2024-01-30 11:26:00
11145,S005,Office,23.4,49.18,Normal,0,2024-01-30 11:28:00
11146,S001,Server Room,17.92,43.73,Normal,0,2024-01-30 11:30:00
11147,S002,Server Room,21.87,43.31,Normal,0,2024-01-30 11:32:00
11148,S003,Warehouse,19.95,60.74,Normal,0,2024-01-30 11:34:00
11149,S004,Warehouse,22.64,61.96,Normal,0,2024-01-30 11:36:00
11150,S005,Office,21.94,50.49,Normal,0,2024-01-30 11:38:00
11151,S001,Server Room,19.42,47.82,Normal,0,2024-01-30 11:40:00
11152,S002,Server Room,21.22,44.46,Normal,0,2024-01-30 11:42:00
11153,S003,Warehouse,22.51,59.75,Normal,0,2024-01-30 11:44:00
11154,S004,Warehouse,20.36,61.35,Normal,0,2024-01-30 11:46:00
11155,S005,Office,23.57,51.69,Normal,0,2024-01-30 11:48:00
11156,S001,Server Room,21.28,48.86,Normal,0,2024-01-30 11:50:00
11157,S002,Server Room,23.02,43.36,Normal,0,2024-01-30 11:52:00
11158,S003,Warehouse,21.23,60.12,Normal,0,2024-01-30 11:54:00
11159,S004,Warehouse,19.84,58.86,Normal,0,2024-01-30 11:56:00
11160,S005,Office,24.45,52.66,Normal,0,2024-01-30 11:58:00
11161,S001,Server Room,19.66,43.08,Normal,0,2024-01-30 12:00:00
11162,S002,Server Room,20.76,43.71,Normal,0,2024-01-30 12:02:00
11163,S003,Warehouse,17.44,58.94,Normal,0,2024-01-30 12:04:00
11164,S004,Warehouse,20.62,59.88,Normal,0,2024-01-30 12:06:00
11165,S005,Office,24.23,52.54,Normal,0,2024-01-30 12:08:00
11166,S001,Server Room,20.0,46.19,Normal,0,2024-01-30 12:10:00
11167,S002,Server Room,20.4,43.84,Normal,0,2024-01-30 12:12:00
11168,S003,Warehouse,19.53,56.38,Normal,0,2024-01-30 12:14:00
11169,S004,Warehouse,22.77,62.95,Normal,0,2024-01-30 12:16:00
11170,S005,Office,23.49,49.61,Normal,0,2024-01-30 12:18:00
11171,S001,Server Room,19.23,44.41,Normal,0,2024-01-30 12:20:00
11172,S002,Server Room,28.16,44.91,Critical,1,2024-01-30 12:22:00
11173,S003,Warehouse,22.45,64.06,Normal,0,2024-01-30 12:24:00
11174,S004,Warehouse,19.71,60.55,Normal,0,2024-01-30 12:26:00
11175,S005,Office,22.52,49.97,Normal,0,2024-01-30 12:28:00
11176,S001,Server Room,11.0,43.88,Critical,1,2024-01-30 12:30:00
11177,S002,Server Room,21.53,44.41,Normal,0,2024-01-30 12:32:00
11178,S003,Warehouse,19.48,61.09,Normal,0,2024-01-30 12:34:00
11179,S004,Warehouse,16.06,59.4,Normal,0,2024-01-30 12:36:00
11180,S005,Office,23.26,51.76,Normal,0,2024-01-30 12:38:00
11181,S001,Server Room,21.12,43.42,Normal,0,2024-01-30 12:40:00
11182,S002,Server Room,36.51,41.78,Critical,1,2024-01-30 12:42:00
11183,S003,Warehouse,13.96,57.99,Normal,1,2024-01-30 12:44:00
11184,S004,Warehouse,10.31,63.84,Warning,1,2024-01-30 12:46:00
11185,S005,Office,23.66,46.98,Normal,0,2024-01-30 12:48:00
11186,S001,Server Room,23.59,46.2,Normal,0,2024-01-30 12:50:00
11187,S002,Server Room,23.25,44.13,Normal,0,2024-01-30 12:52:00
11188,S003,Warehouse,17.9,59.92,Normal,0,2024-01-30 12:54:00
11189,S004,Warehouse,20.98,63.41,Normal,0,2024-01-30 12:56:00
11190,S005,Office,22.16,50.28,Normal,0,2024-01-30 12:58:00
11191,S001,Server Room,20.73,45.13,Normal,0,2024-01-30 13:00:00
11192,S002,Server Room,23.61,44.62,Normal,0,2024-01-30 13:02:00
11193,S003,Warehouse,20.63,63.17,Normal,0,2024-01-30 13:04:00
11194,S004,Warehouse,19.16,62.05,Normal,0,2024-01-30 13:06:00
11195,S005,Office,23.28,47.76,Normal,0,2024-01-30 13:08:00
11196,S001,Server Room,21.98,47.6,Normal,0,2024-01-30 13:10:00
